,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
895,2022-09-07 17:00:17+00:00,https://twitter.com/fueradebasetv/status/1567558384722841601,fueradebasetv,Twitter Web App,United States,"AngelBlock is transparent in every way imaginable

Their vision for $THOL is based on democratization and transparency..bringing that to fundraising is excelent

#Bullish vibes written all over this project

#Crypto #ETH #AZERO #NFTs #Fintech",3,0,0,2
896,2022-09-07 17:00:06+00:00,https://twitter.com/RetrospectApps/status/1567558336924602368,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1551.46$ | -6.89%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
897,2022-09-07 16:51:20+00:00,https://twitter.com/CryptoTA11/status/1567556133442752512,CryptoTA11,Twitter Web App,,"IMPORTANT BEARISH SIGN ON ETHEREUM CHART :
#ETH 
https://t.co/IaSVLUG84S",0,0,0,1
898,2022-09-07 16:32:37+00:00,https://twitter.com/conorfkenny/status/1567551422220369920,conorfkenny,TweetDeck,,"#Binance US has added support for #Ethereum staking.

Are you bullish on #ETH ?",1,0,0,0
899,2022-09-07 16:21:27+00:00,https://twitter.com/justbeingmendy/status/1567548614448234499,justbeingmendy,Twitter for iPhone,United States,"💃🕺💃🕺💃🕺

Ohhh you just wait and see what this really means in the future!! Preparation is 🔑 

#GroveToken #BSC #ETH #Crypto #ivendPay #altcoins #GreenCrypto #SAFEMOONARMY #BabyDogeArmy #GroveGreenArmy #Bullish https://t.co/fN2HAOYQOV",68,23,1,10
900,2022-09-07 16:13:11+00:00,https://twitter.com/Cryptopussyy/status/1567546530541801479,Cryptopussyy,Twitter Web App,Underground,"This picture speaks for itself. Doesn't mean i am not 100% bullish on ETH and think should be the Market leader and dethrone BTC. Still never hurts to be realistic 😉 
#eth #eth2.0 #Merge #cryptocurrency https://t.co/YhhJyVOj06",0,0,0,2
901,2022-09-07 16:00:03+00:00,https://twitter.com/RetrospectApps/status/1567543226709467138,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1546.82$ | -7.35%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
902,2022-09-07 15:58:48+00:00,https://twitter.com/artoon920/status/1567542912975777792,artoon920,Twitter Web App,中国,"#预测 0308
$eth bearish bat 15mins
prz=0.886xa short@1570~~1577
tp1=1543
tp2=1522
sl=1608
Check out my #ETH analysis on @TradingView: https://t.co/4X7Gns4Cv5",0,0,0,1
903,2022-09-07 15:49:36+00:00,https://twitter.com/johnmorganFL/status/1567540598508331010,johnmorganFL,Twitter Web App,"For now, Earth","#Crypto Flipsider News – #Crypto Market Crash; #ETH Falls 10%; #Ripple #CBDC News; Kyber Hack Update; Brazil #Crypto Investors

https://t.co/ANWNvgJTss",0,0,0,0
904,2022-09-07 15:49:09+00:00,https://twitter.com/tonymoontanaeth/status/1567540485312348167,tonymoontanaeth,Twitter for iPhone,,"The whole market is 💩🚽 while @tokenoffire over here just chilling. #FIRESQUAD is a family, we really built different most projects! Doxxed team, first project went to 50M mc, very bullish community that is heavily connected plus the chart speaks for itself. @chirocrypto #ETH https://t.co/tFVJeDbDOt",31,20,1,17
905,2022-09-07 15:36:44+00:00,https://twitter.com/bitcoinagile/status/1567537357418635268,bitcoinagile,bitcoinagile,Matter Doesn't Matter,One More Leg Down for BINANCE:ETHUSDT by Bullish_Traders #ETH $ETH https://t.co/5sQiJJ5cq4 https://t.co/Gmqn89Y97w,0,0,0,0
906,2022-09-07 15:29:21+00:00,https://twitter.com/Trade4ddict/status/1567535500289794051,Trade4ddict,Twitter Web App,,"Things have changed for $ETH 
If we close with this pin bar at the end of the day, we could see a bounce at the support at around 1520

It starts to look bullish again for #ETH 🙌 https://t.co/E4NsImHgwk",1,0,0,0
907,2022-09-07 15:03:07+00:00,https://twitter.com/Alex_ADEdge/status/1567528900984721411,Alex_ADEdge,Twitter Web App,"1 AU, South Australia",Buy #ETH Monday -&gt; market crash Wednesday 😆 https://t.co/I0FDXNWw2p,0,0,0,0
908,2022-09-07 15:00:03+00:00,https://twitter.com/RetrospectApps/status/1567528128985153538,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1544.9$ | -7.17%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
909,2022-09-07 14:54:38+00:00,https://twitter.com/BrilloGP/status/1567526764116852736,BrilloGP,Twitter Web App,Metaverse,#ETH at 1500 #Bullish on trend (Consolidation). Probable target at 1600 (50MA) with dip to local LOWS for support retest #Ethereum #Merge #PoS #Staking #Metaverse #NFT #Web3 #DCA #HODL #Buythedip #DiamondHands #FOMO https://t.co/m6QwVTSvwG,3,1,0,3
910,2022-09-07 14:46:43+00:00,https://twitter.com/TheWayoftheWan1/status/1567524770287157249,TheWayoftheWan1,Twitter for iPhone,,https://t.co/PIuadboqMg the #playtoearngame that has what it takes to make this #BearMarket2022  turn #bullish. #multichain gaming platform #Zoogames with #nftlending through mirrored #nfts. #nogasfees available on #avax and #wanchain with #eth and #BNBChain to come #BullishAF,1,0,0,0
911,2022-09-07 14:41:54+00:00,https://twitter.com/lucianowileyx/status/1567523557986471942,lucianowileyx,Twitter for iPhone,"Miami, FL","#ETH/USD 

ETH is testing 0.618 fib level from the below🧐

Bullish case if we break above the one📈 | Local scenario https://t.co/zPiHo8ZaQS",0,0,0,0
912,2022-09-07 14:31:44+00:00,https://twitter.com/WaKeAiR_S_S/status/1567521001440772097,WaKeAiR_S_S,Twitter for Android,,@OnTheMoon365 @WarPigsToken $eth $wpt #ETH #Bullish,1,0,0,0
913,2022-09-07 14:31:37+00:00,https://twitter.com/buenosairesgo/status/1567520972600758272,buenosairesgo,Twitter Web App,BUENOS AIRES - ARGENTINA,"listos para operar el #short de #ETH ??      bueno ahi vamos........Recuerden es un swing, yo les avisaré cuando salir!.......No salgan antes..... #crash #EthereumMerge #Binance @kryptonews20 @infobae @Criptoinforme @CriptoMonedasTV @elBitcoin @criptomussama @cripto_informe https://t.co/5kF6xXBt1G",33,12,0,0
914,2022-09-07 14:22:04+00:00,https://twitter.com/li25825862/status/1567518568081772544,li25825862,Twitter Web App,all around the world,"#ETH/USD 

ETH is testing 0.618 fib level from the below🧐

Bullish case if we break above the one📈 | Local scenario https://t.co/ufDJ1ox89K",6,1,0,0
915,2022-09-07 14:00:15+00:00,https://twitter.com/RetrospectApps/status/1567513079667113985,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1543.0$ | -6.51%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
916,2022-09-07 13:58:31+00:00,https://twitter.com/thecryptowizkid/status/1567512643421831173,thecryptowizkid,Twitter for iPhone,JUPITER 🌎,$Harm 👀🚀 this could easy 10X in a few days make sure to load up a bag 2% taxes either way 👌 join the telegram for updates https://t.co/vTJFZdt2Eh #eth #crypto #bullish https://t.co/kEdHaYT68k,22,13,1,13
917,2022-09-07 13:55:31+00:00,https://twitter.com/Dimi_h/status/1567511888107376641,Dimi_h,Twitter Web App,Belgium,"@CryptoJobs The #ethmerge is reason to be bullish. 
Even the most fervent #ETH -hater understands that this event will cause an upward tick in value for Ethereum. 

.... this despite it being one step closer to being an even more centralized mess.",2,0,0,0
918,2022-09-07 13:32:44+00:00,https://twitter.com/MasterM_______/status/1567506153474764800,MasterM_______,Twitter for Android,Italy,I'm bullish with Ethereum Merge🚀🚀🚀#ETH #Crypto #ETHMerge,1,0,0,1
919,2022-09-07 13:07:43+00:00,https://twitter.com/WaKeAiR_S_S/status/1567499858164027396,WaKeAiR_S_S,Twitter for Android,,@CryptoFlow101 @WarPigsToken $eth $wpt #ETH #Bullish,2,0,0,0
920,2022-09-07 13:07:42+00:00,https://twitter.com/bitcoinagile/status/1567499852925263875,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Caution Bullish for COINBASE:ETHUSD by BMYWin #ETH $ETH https://t.co/muPCORY3Cs https://t.co/pIkHEcLVPI,0,0,0,0
921,2022-09-07 13:00:10+00:00,https://twitter.com/RetrospectApps/status/1567497957775233025,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1515.54$ | -9.15%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
922,2022-09-07 12:32:22+00:00,https://twitter.com/Trade4ddict/status/1567490962598895627,Trade4ddict,Twitter Web App,,"$ETH looks bearish at the moment and should at least move down to 1420 support

We could see #ETH bouncing at the resistance line of the falling wedge then https://t.co/tPdzaXsmGP",1,0,0,2
923,2022-09-07 12:30:11+00:00,https://twitter.com/TheBullishMoon/status/1567490411609849858,TheBullishMoon,Twitter for Android,Web 3.0,"As I said yesterday, #Ethereum broke down to $1.5k, following the bearish wedge pattern.

Now, #ETH is currently testing the support at $1.5k. 

If it breaks through,we could see a drop all the way to $1.4k and even lower to $1k!

If it breaks through that as well!

BUT! https://t.co/S5cx7djeOq",2,1,1,2
924,2022-09-07 12:15:24+00:00,https://twitter.com/m_criptomonedas/status/1567486693040693251,m_criptomonedas,Twitter Web App,,"🔝#TOPNEWS🔝
📈#Ethereum📈
Desplome después de una breve subida.
Ethereum, #EthereumClassic, #LidoFinance se desploman en las últimas 24h y en la víspera de la fusión.

🔜 Ampliaremos luego…
$ETH $ETC #ETH #TheMerge #EthereumMerge #Crypto #CryptoNews #TOP #MundoCriptomonedas",0,0,0,2
925,2022-09-07 12:06:29+00:00,https://twitter.com/bitcoinagile/status/1567484447406149634,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETH shifts bearish yet again. Long is not optimal right now. for COINBASE:ETHUSD by DemoDiaryFX_Trading #ETH $ETH https://t.co/yQ5b4siH2V https://t.co/3XWjawYrzI,1,0,0,0
926,2022-09-07 12:01:47+00:00,https://twitter.com/Thorshammergems/status/1567483263341543426,Thorshammergems,Twitter Web App,Cryptonia,"After the #merge, #ETH will become deflationary. Massive surge coming? Or is the merge not as bullish as many people might think for #ETHEREUM? Thoughts? https://t.co/fNQKu6icbi",40,14,2,41
927,2022-09-07 12:00:05+00:00,https://twitter.com/RetrospectApps/status/1567482839167373313,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1514.09$ | -9.22%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
928,2022-09-07 12:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567482829642125312,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 07, 2022 @ 08:00 EDT is 
51% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
929,2022-09-07 11:52:22+00:00,https://twitter.com/HB_VOLT_7827/status/1567480894881165315,HB_VOLT_7827,Twitter for Android,"Anchorage, AK",⚡️⚡️⚡️ $VOLT #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish @EverRise @ElonGoatToken #croeffect @SpaceX #VOLTINUTOTHEMOON @Gemini #CRO #OKX #Binance #KuCoin #ETH #BSC #VDSC #VOLTIECO #VOLTIPAY #SHIBARMY @MrBigWhaleREAL #NFTs #Voltinuofficial ⚡️⚡️⚡️,0,0,0,0
930,2022-09-07 11:17:50+00:00,https://twitter.com/CoinGapeMedia/status/1567472204593643527,CoinGapeMedia,Twitter Web App,Global,"Staked Ether (stETH)/ETH Peg Deviates Further, Risks Another Crypto Market Crash?

#Ethreum #ETH $ETH #cryptomarket 

https://t.co/hf11RqweKK",40,30,19,23
931,2022-09-07 10:56:00+00:00,https://twitter.com/bit2me/status/1567466711372255233,bit2me,Twitter Web App,,"Bellatrix activada 🐍✅

Última parada hasta #TheMerge de Ethereum.
 
Ayer el precio de #ETH reaccionó positivamente ante esta noticia con una subida de un 6%. 😱

¿Qué crees que pasará el 15 de septiembre? https://t.co/Sz5oCg3R2y",28,3,0,2
932,2022-09-07 10:17:06+00:00,https://twitter.com/CreativeSeason2/status/1567456922739032066,CreativeSeason2,Twitter for Android,,"CRYPTOCURRENCY HIGHLIGHTS TODAY: Technical Analysis by CreativeSeasonOfficial Day 2

Analyze this:

Is it: 
1. Bullish? 
2. Bearish? 

What does the little red hammer at the end of the chart mean? Time to buy? 

#LUNACLASSIC #LUNAC #ETH #EthereumMerge https://t.co/BiRYpoUAj9",0,0,0,0
933,2022-09-07 10:14:03+00:00,https://twitter.com/niklas_zamzow/status/1567456152203546624,niklas_zamzow,Twitter Web App,Deutschland,"$ETH printed a bearish engulfing candle yesterday and was rejected by the Daily 21EMA. 
On the 4h chart, the 2018 ATH has been broken and is tested as resistance. (not yet confirmed)

Possible Short Setup #ETH https://t.co/MoD2m4C54v",3,0,0,1
934,2022-09-07 09:32:12+00:00,https://twitter.com/Olemolelilalulo/status/1567445621824536582,Olemolelilalulo,Twitter Web App,,"$PLASMA has bullish utility, a doxed dev and liquidity is locked for 98 years! Come and grow with us!
#PLASMA #ETH #1000xgem",1,1,0,0
935,2022-09-07 09:06:37+00:00,https://twitter.com/Batzwayz/status/1567439183140065280,Batzwayz,Twitter Web App,,@zaneta_matysiak @bigsb_news #ETH liczę na atak na 1420 i crash pozycja zabezpieczona :) teraz tylko cierpliwość - ''it was never my thinking that made the big money for me. It wass always my sitting''. (tak wiem że mała pozycja ale pokaż swoją jak masz problem) https://t.co/HMbVXJMGRd,0,0,0,0
936,2022-09-07 09:03:31+00:00,https://twitter.com/TrueGemHunter/status/1567438401422430209,TrueGemHunter,Twitter for Android,,"Really bullish chart 
@HexFloki 

💚 5% tax, ownership rennounced LP locked

Take a look:
https://t.co/dYBohdUI4q 
Telegram:
https://t.co/eKAGLSv3Bn

#Gems #HODL #cryptocurrency #eth https://t.co/giqvq1Zfxs",31,19,4,24
937,2022-09-07 09:03:01+00:00,https://twitter.com/bitcoinagile/status/1567438277837193218,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Bearish on Eth. for OANDA:ETHUSD by NasBeast369 #ETH $ETH https://t.co/dvn7cWqoHq https://t.co/QbUtLoG1ex,0,0,0,0
938,2022-09-07 09:00:26+00:00,https://twitter.com/Tnshqqq_/status/1567437628521201665,Tnshqqq_,Twitter for iPhone,,Yeah so conclusion is that we all know it’s a bullish event but it can go wrong so manage your positions accordingly. #Eth,3,0,0,1
939,2022-09-07 08:49:26+00:00,https://twitter.com/ACryptoB1/status/1567434858900643840,ACryptoB1,Twitter Web App,UK,"#Cosmos (ATOM) has managed to pull it off despite the decline in demand due to a bearish market.
- #Altcoin rallied by 27% in the past week.
- Cosmos’ integration with #DOT, #ETH to trigger a spike in demand.
- #ATOM price experiences exhaustion.
https://t.co/jWeFlJZnlL https://t.co/ev13tU3RGd",1,0,0,1
940,2022-09-07 08:28:53+00:00,https://twitter.com/Batzwayz/status/1567429689018388482,Batzwayz,Twitter Web App,,@rafal_zaorski Wiem że mała pozycja ale crypto to dla mnie dodatek do rynków tradycyjnych i nie mam dużego doświadczenia. Złapane sensownie. Lekka dźwignia x5. Spodziewam się ataku na 1420 po nim możemy zaliczyć ładny crash :) pozycja zabezpieczona na BE. #ETH #SHORT https://t.co/365cR1ewtB,0,0,0,0
941,2022-09-07 08:03:41+00:00,https://twitter.com/LovidioCrypto/status/1567423343451869184,LovidioCrypto,Twitter for Android,,@cryptojack I hold more #eth at the same time more $spunk coz both are bullish!,8,3,0,1
942,2022-09-07 07:17:46+00:00,https://twitter.com/bitcoinagile/status/1567411788748038144,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bearish Continuation 7th September 2022 for COINBASE:ETHUSD by FXCM #ETH $ETH https://t.co/WWY2iGwLai https://t.co/NPUgyE3y11,3,0,0,0
943,2022-09-07 07:02:06+00:00,https://twitter.com/Cryptochina_/status/1567407847495041026,Cryptochina_,Twitter for Android,"Hangzhou, China",@CryptoAdventure With #Eth merge..kind of bullish!,1,0,0,0
944,2022-09-07 06:47:35+00:00,https://twitter.com/DeFiHedgehog/status/1567404192578555908,DeFiHedgehog,dlvr.it,Foraging alpha nuggets🌟,"After Bitcoin and Ethereum Prices Crash, ‘Crypto Winter Now Hangs in the Balance,’ Says This Expert - NextAdvisor https://t.co/84d9FHauBi #Ethereum #ETH",0,0,0,1
945,2022-09-07 06:29:02+00:00,https://twitter.com/rigduud/status/1567399525731516418,rigduud,Twitter Web App,Finland,1 year $FLUX #GPU #mining chart looks bullish with upcoming #ETHMerge . Except 5-10 MS/s soon and do the maths what it means to price🚀 #ETH #PoW $erg $rvn $etc https://t.co/MW5OsZkooA,40,9,0,2
946,2022-09-07 06:27:00+00:00,https://twitter.com/W8X10/status/1567399012965273601,W8X10,Twitter Web App,,"@CryptoEmdarks I bought more of #ETH I believe the expected merger will be a bullish event. 

And $GEEQ because its adoption rate is only going to shoot up as they kept innovating✅

I'd invest in $PMON soon because I'm hoping to get their #NFT.👍",0,0,0,0
947,2022-09-07 06:02:12+00:00,https://twitter.com/Alex_monney1/status/1567392771882754049,Alex_monney1,Twitter for iPhone,"Paris, France","GM☀️
#ETH is testing hard different supports. Need to end the week above the weekly #TENKAN ( 1517$)to starts an up trade with #KINJUN as 1st target (2230$). 
Wait before entering the trade. No #FOMO #Trader #crypto
#NFTs wise very bullish on @theMisfitsNFT and @LazyApeYC #LAYC https://t.co/UUTqMrV8lc",2,0,0,2
948,2022-09-07 05:58:37+00:00,https://twitter.com/DiamondCryptoo/status/1567391870959104001,DiamondCryptoo,Twitter for Android,,Called it right before the crash 😌💸  #ETH $ETH https://t.co/jZbbTZdjEI,0,0,0,0
949,2022-09-07 05:46:44+00:00,https://twitter.com/BscCroge/status/1567388881582014464,BscCroge,Twitter for iPhone,,@AmeNoUzumeErc So bullish on uzume. Based dev and amazing community! #uzume #eth #erc #erc20 #gem,0,0,0,0
950,2022-09-07 05:42:57+00:00,https://twitter.com/johnjohnnyyy2/status/1567387927738732545,johnjohnnyyy2,Twitter Web App,,@bchain_coding Check out LUNA INU it is a good project that has steady chart in bearish market $LINU #LINU #LUNA #ETH #LUNC #LUNAC,0,0,0,0
951,2022-09-07 05:35:54+00:00,https://twitter.com/2bb_art/status/1567386152813957120,2bb_art,Twitter for Android,,"Woke upt to a bullish $Mikoto chart and 7546 messages in the Telegram, wow. One helluva community! Check the MACD and Stochastic..this about to make another run and possible the big one. If you were waiting, the time is now. $Mikoto is about to take off! #ETH #1000x #community https://t.co/jyAoMRxSkP",12,6,1,3
