,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob,Tweet_NLTK,Sentiment
943,2022-09-14 02:56:18+00:00,https://twitter.com/Lorae_Kn/status/1569882703348256769,Lorae_Kn,Twitter for iPhone,Remote,"Here’s a little throwback who is looking forward? What will this mean for the price of NFTs? Is this the reason for the crash? Tell me your thoughts 

TheMerge wtfcrypto eth ethereum Crypto cryptocrash EthereumMerge web3 nfts ",1,1,0,3,-0.5007,"Sentiment(polarity=-0.25, subjectivity=0.59375)",’ littl throwback look forward mean price nfts reason crash tell thought themerg wtfcrypto eth ethereum crypto cryptocrash ethereummerg web3 nfts,negative
944,2022-09-07 22:54:56+00:00,https://twitter.com/AgentExWeb3/status/1567647636152537089,AgentExWeb3,Twitter Web App,Metaverse,ETH going to crash for a tiny bit post merge???,0,0,0,0,-0.5007,"Sentiment(polarity=0.0, subjectivity=0.5)",eth go crash tini bit post merg,negative
945,2022-09-12 20:17:07+00:00,https://twitter.com/CryptoRambo69/status/1569419860936990724,CryptoRambo69,Twitter for Android,Social Media Influencer,"Hot launch incoming this Thursday!   

Connective is a DeFi VC Marketing Firm

🌐Locked for 1 Year
🌐Anti dump function
🌐Raised 40 eth
🌐Influencers on board
🌐Low 5% Tax

Really bullish on the utility here.
I'll be pushing hard 🚀

crypto",0,0,0,1,-0.5093,"Sentiment(polarity=0.005208333333333329, subjectivity=0.4979166666666667)",hot launch incom thursday connect defi vc market firm 🌐lock 1 year 🌐anti dump function 🌐rais 40 eth 🌐influenc board 🌐low 5 tax realli bullish util ll push hard 🚀 crypto,negative
946,2022-09-11 05:04:59+00:00,https://twitter.com/OyoshiSakamoto/status/1568827926900244481,OyoshiSakamoto,Twitter Web App,," $CHING Chingon 

- Community is bullish
- Floors are building 
- LP burnt 
- Marketing isn't started yet
- Chart looking Sick 

$CHING CHING CHINGON SKULL MEMECOINS 1000XGEM ETH ",3,2,1,0,-0.5106,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)",ching chingon communiti bullish floor build lp burnt market n't start yet chart look sick ching ching chingon skull memecoin 1000xgem eth,negative
947,2022-09-11 05:30:58+00:00,https://twitter.com/OyoshiSakamoto/status/1568834462821253120,OyoshiSakamoto,Twitter Web App,," $CHING Chingon 

- Community is bullish
- Floors are building 
- LP burnt 
- Marketing isn't started yet
- Chart looking Sick 
- Degen platform Utility

$CHING CHING CHINGON MEMECOINS 1000XGEM ETH ",0,0,0,0,-0.5106,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)",ching chingon communiti bullish floor build lp burnt market n't start yet chart look sick degen platform util ching ching chingon memecoin 1000xgem eth,negative
948,2022-09-07 08:28:53+00:00,https://twitter.com/Batzwayz/status/1567429689018388482,Batzwayz,Twitter Web App,,_zaorski Wiem że mała pozycja ale crypto to dla mnie dodatek do rynków tradycyjnych i nie mam dużego doświadczenia. Złapane sensownie. Lekka dźwignia x5. Spodziewam się ataku na 1420 po nim możemy zaliczyć ładny crash :) pozycja zabezpieczona na BE. ETH ,0,0,0,0,-0.5106,"Sentiment(polarity=0.25, subjectivity=0.65)",_zaorski wiem że mała pozycja ale crypto dla mnie dodatek rynków tradycyjnych nie mam dużego doświadczenia złapan sensowni lekka dźwignia x5 spodziewam się ataku na 1420 po nim możemi zaliczyć ładni crash pozycja zabezpieczona na eth,negative
949,2022-09-14 12:38:36+00:00,https://twitter.com/BoneSmasher_/status/1570029247455977474,BoneSmasher_,Twitter for iPhone,,"December 31st 1999, celebrating the new year eve with friends and family. The news of the 2000 bug was real: computer shutting down, economy crash, chaos. You know what, nothing happened. eth is about to merge, new bug and new chaos? 
Crypto nft",9,1,0,7,-0.5106,"Sentiment(polarity=0.0907070707070707, subjectivity=0.3905050505050506)",decemb 31st 1999 celebr new year eve friend famili news 2000 bug real comput shut economi crash chao know noth happen eth merg new bug new chao crypto nft,negative
950,2022-09-11 15:19:31+00:00,https://twitter.com/OyoshiSakamoto/status/1568982578748878849,OyoshiSakamoto,Twitter Web App,,"_pepe  $CHING Chingon 

- Community is bullish
- Floors are building 
- LP burnt 
- Chart looking Sick 
- Degen platform Utility

$CHING CHING CHINGON MEMECOINS 1000XGEM ETH ",4,4,0,0,-0.5106,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)",_pepe ching chingon communiti bullish floor build lp burnt chart look sick degen platform util ching ching chingon memecoin 1000xgem eth,negative
951,2022-09-08 09:55:19+00:00,https://twitter.com/chartsIV/status/1567813826669838336,chartsIV,Twitter Web App,,"ETH BIG DUMP COMING.📉

when? maybe this weekend, before or after the cpi report or right before the merge. 

stochastic rsi is almost above 90 = overbought

bearish patterns such as bear flag, rising wedge, head and shoulder, &amp; symmetrical triangle all formed (shown below)⬇️ ",3,1,1,1,-0.516,"Sentiment(polarity=0.07142857142857142, subjectivity=0.30892857142857144)",eth big dump coming.📉 mayb weekend cpi report right merg stochast rsi almost 90 overbought bearish pattern bear flag rise wedg head shoulder amp symmetr triangl form shown ⬇️,negative
952,2022-09-07 14:31:37+00:00,https://twitter.com/buenosairesgo/status/1567520972600758272,buenosairesgo,Twitter Web App,BUENOS AIRES - ARGENTINA,"listos para operar el short de ETH ??      bueno ahi vamos........Recuerden es un swing, yo les avisaré cuando salir!.......No salgan antes..... crash EthereumMerge Binance       _informe ",33,12,0,0,-0.5191,"Sentiment(polarity=0.0, subjectivity=0.3)",listo para operar el short de eth bueno ahi vamo ........ recuerden es un swing yo les avisaré cuando salir ....... salgan ant ..... crash ethereummerg binanc _inform,negative
953,2022-09-14 09:17:30+00:00,https://twitter.com/StableBenn/status/1569978637134491648,StableBenn,Twitter Web App,,"No queda absolutamente nada para The Merge y aún no sabes qué pasa? Aquí hay algunas cosas que deberias saber como proximo usuario de la red 👇
Ethereum TheMerge ETH ",1,0,0,1,-0.5267,"Sentiment(polarity=0.0, subjectivity=0.0)",queda absolutament nada para merg aún sabe qué pasa aquí hay alguna cosa que deberia saber como proximo usuario de la red 👇 ethereum themerg eth,negative
954,2022-09-13 20:13:32+00:00,https://twitter.com/tonymitchell832/status/1569781343739068416,tonymitchell832,Twitter for iPhone,"Winter Park, FL","ETHEREUMMERGE CRASH OR PUMP?  ETHEREUM MERGE EXPLAINED | ETHEREUM 2.0 |...  via  theADAMBergmanSHOW 

ETH ETHMERGE ETHEREUM ETH2 ETHEREUM2 ETHER PROOFOFWORK PROOFOFSTAKE PoS POW",1,0,0,2,-0.5319,"Sentiment(polarity=0.0, subjectivity=0.0)",ethereummerg crash pump ethereum merg explain ethereum 2.0 ... via theadambergmanshow eth ethmerg ethereum eth2 ethereum2 ether proofofwork proofofstak pos pow,negative
955,2022-09-14 21:12:03+00:00,https://twitter.com/d5crypto/status/1570158460536500226,d5crypto,Twitter Web App,Not financial advice,how many fake vitalik.eth accounts are there? is this bullish? ETH TheMerge,2,0,0,0,-0.5362,"Sentiment(polarity=0.0, subjectivity=0.75)",mani fake vitalik.eth account bullish eth themerg,negative
956,2022-09-11 17:33:35+00:00,https://twitter.com/SwingTrader92/status/1569016316610375680,SwingTrader92,Twitter for iPhone,Deutschland,"eth 2nd target 🎯 and if bullish btc should tag 3rd target before pulling back harsh!
Merge could be a catalyst!
LSWH ",1,0,0,0,-0.5399,"Sentiment(polarity=-0.078125, subjectivity=0.175)",eth 2nd target 🎯 bullish btc tag 3rd target pull back harsh merg could catalyst lswh,negative
957,2022-09-07 02:05:08+00:00,https://twitter.com/timepricetravel/status/1567333111901614080,timepricetravel,Twitter Web App,Australia,"$ETH

looking to double bottom in the Yearly Cycles around the September lows, with a possible push down into 894.

Crash pattern remains 400

Ethereum Eth ",2,0,0,0,-0.5423,"Sentiment(polarity=-0.051851851851851864, subjectivity=0.42962962962962964)",eth look doubl bottom year cycl around septemb low possibl push 894. crash pattern remain 400 ethereum eth,negative
958,2022-09-07 08:49:26+00:00,https://twitter.com/ACryptoB1/status/1567434858900643840,ACryptoB1,Twitter Web App,UK,"Cosmos (ATOM) has managed to pull it off despite the decline in demand due to a bearish market.
- Altcoin rallied by 27% in the past week.
- Cosmos’ integration with DOT, ETH to trigger a spike in demand.
- ATOM price experiences exhaustion.
 ",1,0,0,1,-0.5423,"Sentiment(polarity=-0.1875, subjectivity=0.3125)",cosmos atom manag pull despit declin demand due bearish market altcoin ralli 27 past week cosmos ’ integr dot eth trigger spike demand atom price experi exhaust,negative
959,2022-09-13 00:12:03+00:00,https://twitter.com/CometCalls/status/1569478981614997505,CometCalls,Twitter for iPhone,,"Bullish on $harm shoutout to  and the whole community 🚀 don’t fumble your moonbag

 eth",54,36,6,67,-0.5423,"Sentiment(polarity=0.2, subjectivity=0.4)",bullish harm shoutout whole communiti 🚀 ’ fumbl moonbag eth,negative
960,2022-09-12 02:39:09+00:00,https://twitter.com/katherinelou032/status/1569153614605856768,katherinelou032,Twitter for iPhone,,"My karmic prayer: In two weeks from now, on the anniversary of the day the market opened limit down, I want the stock price of every single technology and defense contractor that these politicians are invested in to crash while investors dump those holdings into ETH",0,1,0,0,-0.5423,"Sentiment(polarity=-0.1134920634920635, subjectivity=0.2515873015873016)",karmic prayer two week anniversari day market open limit want stock price everi singl technolog defens contractor politician invest crash investor dump hold eth,negative
961,2022-09-07 09:00:26+00:00,https://twitter.com/Tnshqqq_/status/1567437628521201665,Tnshqqq_,Twitter for iPhone,,Yeah so conclusion is that we all know it’s a bullish event but it can go wrong so manage your positions accordingly. Eth,3,0,0,1,-0.5499,"Sentiment(polarity=-0.5, subjectivity=0.9)",yeah conclus know ’ bullish event go wrong manag posit accord eth,negative
962,2022-09-12 23:21:10+00:00,https://twitter.com/trepanier2009/status/1569466176518123520,trepanier2009,Twitter for iPhone,"Tucson, AZ","A ver f**king ETH, Dónde está tu subida espectacular previo a tu desman? No que muy acá ETHMerge Ethereum eth NoSirvesParaNada qué hago con mis 30 Eth sin valor considerable… estoy perdiendo por tu culpa.",0,0,0,0,-0.5574,"Sentiment(polarity=0.0, subjectivity=0.0)",ver f king eth dónde está tu subida espectacular previo tu desman que muy acá ethmerg ethereum eth nosirvesparanada qué hago con mis 30 eth sin valor considerable… estoy perdiendo por tu culpa,negative
963,2022-09-13 01:55:11+00:00,https://twitter.com/Marky8882/status/1569504938484695041,Marky8882,Twitter for iPhone,,"ETH looking to long at the .786 retracement $1635. Bullish cup &amp; Handel, negative funding. Europe is printing money, USA &amp; Canada about to follow. Expecting a jaw dropping bear market rally until after midterms. 
Possibly upto $3000 eth ",3,0,0,1,-0.5719,"Sentiment(polarity=-0.11666666666666665, subjectivity=0.6)",eth look long .786 retrac 1635 bullish cup amp handel negat fund europ print money usa amp canada follow expect jaw drop bear market ralli midterm possibl upto 3000 eth,negative
964,2022-09-11 06:15:25+00:00,https://twitter.com/CryptoSignalMs/status/1568845651668094976,CryptoSignalMs,Zapier.com,,"🐳🔥 ETH - ⏰SIGNAL⏰ Our Algo Identifies a Bullish (BUY) Signal for $ETH at Price 1763.2539131598112 

🔁 Retweet if you want us to break ATH!

🔹 Access our Algorithm:  ",0,0,0,1,-0.5848,"Sentiment(polarity=0.0, subjectivity=0.0)",🐳🔥 eth ⏰signal⏰ algo identifi bullish buy signal eth price 1763.2539131598112 🔁 retweet want us break ath 🔹 access algorithm,negative
965,2022-09-07 11:17:50+00:00,https://twitter.com/CoinGapeMedia/status/1567472204593643527,CoinGapeMedia,Twitter Web App,Global,"Staked Ether (stETH)/ETH Peg Deviates Further, Risks Another Crypto Market Crash?

Ethreum ETH $ETH cryptomarket 

",40,30,19,23,-0.5859,"Sentiment(polarity=0.0, subjectivity=0.5)",stake ether steth /eth peg deviat risk anoth crypto market crash ethreum eth eth cryptomarket,negative
966,2022-09-14 16:00:34+00:00,https://twitter.com/premium5deluxe/status/1570080070768947200,premium5deluxe,Twitter for Android,Beach,Is merge bullish or bullshit? merge eth EthereumMerge Ethereum,0,0,0,0,-0.5859,"Sentiment(polarity=0.0, subjectivity=0.0)",merg bullish bullshit merg eth ethereummerg ethereum,negative
967,2022-09-07 20:34:45+00:00,https://twitter.com/Ada28587778/status/1567612356817035265,Ada28587778,Twitter for Android,," Bullish 🔥🔥
Zukuverse EnterTheJungle Zuku ETH NftCommunity  ",2,0,0,1,-0.5859,"Sentiment(polarity=0.0, subjectivity=0.0)",bullish 🔥🔥 zukuvers enterthejungl zuku eth nftcommun,negative
968,2022-09-08 22:22:50+00:00,https://twitter.com/Leveragex69/status/1568001947222802432,Leveragex69,Twitter Web App,,ETH family Get ready for the nasty Black Friday Crash that is coming _ _zi ,0,0,0,0,-0.5859,"Sentiment(polarity=-0.32222222222222224, subjectivity=0.6444444444444445)",eth famili get readi nasti black friday crash come _zi,negative
969,2022-09-13 18:25:20+00:00,https://twitter.com/firstguardian16/status/1569754115462369281,firstguardian16,Twitter Web App,,"Crypto prices stayed bearish over the weekend, failing to make any gains to cover previous days’ losses. Check the most recent news with Phemex! crypto trading cardano ETH ⬇️ ⬇️ ⬇️",0,0,0,0,-0.5983,"Sentiment(polarity=0.11111111111111112, subjectivity=0.3055555555555555)",crypto price stay bearish weekend fail make gain cover previous day ’ loss check recent news phemex crypto trade cardano eth ⬇️ ⬇️ ⬇️,negative
970,2022-09-14 17:28:27+00:00,https://twitter.com/Deanicide/status/1570102187312676864,Deanicide,Twitter for Android,Earth,Scalp long $ETH very negative funding + ETH Spot CVD bullish ,1,0,0,1,-0.6115,"Sentiment(polarity=-0.22, subjectivity=0.46)",scalp long eth negat fund eth spot cvd bullish,negative
971,2022-09-11 20:49:00+00:00,https://twitter.com/TMarshTEM/status/1569065494954803200,TMarshTEM,Twitter for iPhone,,"ETH 4H | Broadening Channel + RSI  

•  Ether is currently over the 7M and Broadening Channel S/R line. 

• The RSI is showing signs of weak bearish divergence. 

• 👀 for a drop to the 20 SMA, or retest the 7M S/R line, if it falls back into the broadening channel. ",1,0,0,1,-0.6124,"Sentiment(polarity=-0.125, subjectivity=0.3416666666666666)",eth 4h broaden channel rsi • ether current 7m broaden channel s/r line • rsi show sign weak bearish diverg • 👀 drop 20 sma retest 7m s/r line fall back broaden channel,negative
972,2022-09-08 04:24:03+00:00,https://twitter.com/DeFiHedgehog/status/1567730459832107013,DeFiHedgehog,dlvr.it,Foraging alpha nuggets🌟,‘Sell All Your Bitcoin’ Now—Serious Crypto Price Crash Warning Issued Ahead Of Game-Changing Ethereum Upgrade - Forbes  Ethereum ETH,0,0,0,2,-0.6249,"Sentiment(polarity=0.0, subjectivity=0.0)",‘ sell bitcoin ’ now—seri crypto price crash warn issu ahead game-chang ethereum upgrad forb ethereum eth,negative
973,2022-09-14 20:00:14+00:00,https://twitter.com/NftMayc/status/1570140385888079873,NftMayc,Twitter for iPhone,,"ETH price mostly going to dump once all the staked ETH + the rewards will be released - we are still in bearish market and people is getting scared 😱👀

Honestly, I am waiting for the dip to reload some more ETH to my wallet 👜

Let’s see how it goes - 📉 or 📈 ?Crypto",16,2,1,1,-0.6369,"Sentiment(polarity=0.5333333333333333, subjectivity=0.6333333333333333)",eth price most go dump stake eth reward releas still bearish market peopl get scare 😱👀 honest wait dip reload eth wallet 👜 let ’ see goe 📉 📈 crypto,negative
974,2022-09-08 12:13:33+00:00,https://twitter.com/DeFiHedgehog/status/1567848614424383489,DeFiHedgehog,dlvr.it,Foraging alpha nuggets🌟,"Bitgert (BRISE) Is Preparing For A Bull Run, As Ethereum and Ripple Struggles With The Crypto Crash - Analytics Insight  Ethereum ETH",0,0,0,0,-0.6369,"Sentiment(polarity=0.0, subjectivity=0.0)",bitgert brise prepar bull run ethereum rippl struggl crypto crash analyt insight ethereum eth,negative
